item_id,item_name,uniqueness_type,godly_set,required_level,rarity,rarity_rank,item_power,item_category,slot,gear_family,armor_weight_class,weapon_speed,min_damage,max_damage,armor_value,shield_value,health_bonus,primary_stat,secondary_stat,tertiary_stat,class_affinity,combat_hook,affix_or_unique_effect,source_type,source_detail,world_location,source_origin,drop_weight,salvage_output,trade_rule,economy_note,design_note
DF-G-185,Asteroid Counterweight Cache: Planet Defense Perimeter Boots of Kinetic Absorption,Godly Unique,Asteroid Counterweight Cache,40,Godly,9,1115,Armor,Feet,Boots,Mythic Light,,0,0,596,102,432,Evolution Point Gain,Altitude Charge Gain,Verdant Point Gain,Kinetic Juggernaut,Kinetic Absorption,"Godly unique: harmonizes aether shields when the player sustains a 100x combo or defeats a level-40 elite without dropping flow. Effect is named, non-stackable, and never appears on non-Godly gear.",Godly Unique Source,"Level-40 capstone-only reward from Planet Defense Perimeter challenge chain; not in shops, normal chests, normal monster drops, or pre-40 loot tables.",The Molten Forge,Planet Defense Perimeter,0,Unsplittable Dawnforge Singularity,Account-bound / cannot be traded / cannot be sold to vendors,"One of exactly 200 Godly uniques; prestige, build-defining, and non-farmable through normal leveling loops.",Required level 40 only; unique power is capped by non-stacking named effects and strict acquisition locks.
DF-G-186,Asteroid Counterweight Cache: Planet Defense Perimeter Blade of Kinetic Absorption,Godly Unique,Asteroid Counterweight Cache,40,Godly,9,1151,Weapon,Two-Hand Weapon,Greatsword,None,Slow,454,856,0,0,137,Altitude Charge Gain,Verdant Point Gain,Critical Chance,Kinetic Juggernaut,Kinetic Absorption,"Godly unique: harmonizes tether webs after a perfect parry, vault, aerial juggle, or 100x combo trigger. Effect is exclusive to this named item.",Godly Unique Source,"Level-40 capstone-only weapon from Planet Defense Perimeter challenge chain; not in shops, normal chests, normal monster drops, or pre-40 loot tables.",The Molten Forge,Planet Defense Perimeter,0,Unsplittable Dawnforge Singularity,Account-bound / cannot be traded / cannot be sold to vendors,"One of exactly 200 Godly uniques; prestige, build-defining, and non-farmable through normal leveling loops.",Required level 40 only; unique power is capped by non-stacking named effects and strict acquisition locks.
DF-G-187,Asteroid Counterweight Cache: Planet Defense Perimeter Staff of Kinetic Absorption,Godly Unique,Asteroid Counterweight Cache,40,Godly,9,1154,Weapon,Two-Hand Focus,Flux Staff,None,Medium,378,712,0,0,138,Scrap Charge Gain,Flux Charge Gain,Stagger Damage,Kinetic Juggernaut,Kinetic Absorption,"Godly unique: anchors critical windows after a perfect parry, vault, aerial juggle, or 100x combo trigger. Effect is exclusive to this named item.",Godly Unique Source,"Level-40 capstone-only weapon from Planet Defense Perimeter challenge chain; not in shops, normal chests, normal monster drops, or pre-40 loot tables.",The Molten Forge,Planet Defense Perimeter,0,Unsplittable Dawnforge Singularity,Account-bound / cannot be traded / cannot be sold to vendors,"One of exactly 200 Godly uniques; prestige, build-defining, and non-farmable through normal leveling loops.",Required level 40 only; unique power is capped by non-stacking named effects and strict acquisition locks.
DF-G-188,Asteroid Counterweight Cache: Planet Defense Perimeter Lance of Kinetic Absorption,Godly Unique,Asteroid Counterweight Cache,40,Godly,9,1146,Weapon,Two-Hand Weapon,Gravity Lance,None,Medium,398,751,0,0,138,Verdant Point Gain,Critical Chance,Armor Pierce,Kinetic Juggernaut,Kinetic Absorption,"Godly unique: transmutes combo decay after a perfect parry, vault, aerial juggle, or 100x combo trigger. Effect is exclusive to this named item.",Godly Unique Source,"Level-40 capstone-only weapon from Planet Defense Perimeter challenge chain; not in shops, normal chests, normal monster drops, or pre-40 loot tables.",The Molten Forge,Planet Defense Perimeter,0,Unsplittable Dawnforge Singularity,Account-bound / cannot be traded / cannot be sold to vendors,"One of exactly 200 Godly uniques; prestige, build-defining, and non-farmable through normal leveling loops.",Required level 40 only; unique power is capped by non-stacking named effects and strict acquisition locks.
DF-G-189,Asteroid Counterweight Cache: Planet Defense Perimeter Edge of Kinetic Absorption,Godly Unique,Asteroid Counterweight Cache,40,Godly,9,1149,Weapon,Main Hand,Protocol Blade,None,Medium,360,678,0,0,139,Flux Charge Gain,Stagger Damage,Shield Break,Kinetic Juggernaut,Kinetic Absorption,"Godly unique: amplifies boss armor after a perfect parry, vault, aerial juggle, or 100x combo trigger. Effect is exclusive to this named item.",Godly Unique Source,"Level-40 capstone-only weapon from Planet Defense Perimeter challenge chain; not in shops, normal chests, normal monster drops, or pre-40 loot tables.",The Molten Forge,Planet Defense Perimeter,0,Unsplittable Dawnforge Singularity,Account-bound / cannot be traded / cannot be sold to vendors,"One of exactly 200 Godly uniques; prestige, build-defining, and non-farmable through normal leveling loops.",Required level 40 only; unique power is capped by non-stacking named effects and strict acquisition locks.
DF-G-190,Asteroid Counterweight Cache: Planet Defense Perimeter Focus of Kinetic Absorption,Godly Unique,Asteroid Counterweight Cache,40,Godly,9,1152,Weapon,Main Hand,Data-Katana,None,Fast,348,654,0,0,141,Critical Chance,Armor Pierce,Cooldown Recovery,Kinetic Juggernaut,Kinetic Absorption,"Godly unique: mirrors zero-G lanes after a perfect parry, vault, aerial juggle, or 100x combo trigger. Effect is exclusive to this named item.",Godly Unique Source,"Level-40 capstone-only weapon from Planet Defense Perimeter challenge chain; not in shops, normal chests, normal monster drops, or pre-40 loot tables.",The Molten Forge,Planet Defense Perimeter,0,Unsplittable Dawnforge Singularity,Account-bound / cannot be traded / cannot be sold to vendors,"One of exactly 200 Godly uniques; prestige, build-defining, and non-farmable through normal leveling loops.",Required level 40 only; unique power is capped by non-stacking named effects and strict acquisition locks.
DF-G-191,Omniscient Protocol Archive: EPI-Center Crown of Protocol Revision,Godly Unique,Omniscient Protocol Archive,40,Godly,9,1115,Armor,Head,Crown,Mythic Light,,0,0,594,98,436,Critical Chance,Armor Pierce,Cooldown Recovery,Protocol Weaver,Protocol Revision,"Godly unique: overclocks boss armor when the player sustains a 100x combo or defeats a level-40 elite without dropping flow. Effect is named, non-stackable, and never appears on non-Godly gear.",Godly Unique Source,"Level-40 capstone-only reward from EPI-Center challenge chain; not in shops, normal chests, normal monster drops, or pre-40 loot tables.",The Playa of Ash,EPI-Center,0,Unsplittable Dawnforge Singularity,Account-bound / cannot be traded / cannot be sold to vendors,"One of exactly 200 Godly uniques; prestige, build-defining, and non-farmable through normal leveling loops.",Required level 40 only; unique power is capped by non-stacking named effects and strict acquisition locks.
DF-G-192,Omniscient Protocol Archive: EPI-Center Cuirass of Protocol Revision,Godly Unique,Omniscient Protocol Archive,40,Godly,9,1118,Armor,Chest,Cuirass,Mythic Heavy,,0,0,1098,186,438,Stagger Damage,Shield Break,Combo Decay Resistance,Protocol Weaver,Protocol Revision,"Godly unique: suspends zero-G lanes when the player sustains a 100x combo or defeats a level-40 elite without dropping flow. Effect is named, non-stackable, and never appears on non-Godly gear.",Godly Unique Source,"Level-40 capstone-only reward from EPI-Center challenge chain; not in shops, normal chests, normal monster drops, or pre-40 loot tables.",The Playa of Ash,EPI-Center,0,Unsplittable Dawnforge Singularity,Account-bound / cannot be traded / cannot be sold to vendors,"One of exactly 200 Godly uniques; prestige, build-defining, and non-farmable through normal leveling loops.",Required level 40 only; unique power is capped by non-stacking named effects and strict acquisition locks.
DF-G-193,Omniscient Protocol Archive: EPI-Center Gauntlets of Protocol Revision,Godly Unique,Omniscient Protocol Archive,40,Godly,9,1121,Armor,Hands,Gauntlets,Mythic Light,,0,0,599,102,438,Armor Pierce,Cooldown Recovery,Perfect Parry Window,Protocol Weaver,Protocol Revision,"Godly unique: fractures aether shields when the player sustains a 100x combo or defeats a level-40 elite without dropping flow. Effect is named, non-stackable, and never appears on non-Godly gear.",Godly Unique Source,"Level-40 capstone-only reward from EPI-Center challenge chain; not in shops, normal chests, normal monster drops, or pre-40 loot tables.",The Playa of Ash,EPI-Center,0,Unsplittable Dawnforge Singularity,Account-bound / cannot be traded / cannot be sold to vendors,"One of exactly 200 Godly uniques; prestige, build-defining, and non-farmable through normal leveling loops.",Required level 40 only; unique power is capped by non-stacking named effects and strict acquisition locks.
DF-G-194,Omniscient Protocol Archive: EPI-Center Greaves of Protocol Revision,Godly Unique,Omniscient Protocol Archive,40,Godly,9,1113,Armor,Legs,Greaves,Mythic Heavy,,0,0,594,102,435,Shield Break,Combo Decay Resistance,Threat Control,Protocol Weaver,Protocol Revision,"Godly unique: harmonizes enemy aggro when the player sustains a 100x combo or defeats a level-40 elite without dropping flow. Effect is named, non-stackable, and never appears on non-Godly gear.",Godly Unique Source,"Level-40 capstone-only reward from EPI-Center challenge chain; not in shops, normal chests, normal monster drops, or pre-40 loot tables.",The Playa of Ash,EPI-Center,0,Unsplittable Dawnforge Singularity,Account-bound / cannot be traded / cannot be sold to vendors,"One of exactly 200 Godly uniques; prestige, build-defining, and non-farmable through normal leveling loops.",Required level 40 only; unique power is capped by non-stacking named effects and strict acquisition locks.
DF-G-195,Omniscient Protocol Archive: EPI-Center Boots of Protocol Revision,Godly Unique,Omniscient Protocol Archive,40,Godly,9,1116,Armor,Feet,Boots,Mythic Light,,0,0,596,102,435,Cooldown Recovery,Perfect Parry Window,Might,Protocol Weaver,Protocol Revision,"Godly unique: anchors evolution stacks when the player sustains a 100x combo or defeats a level-40 elite without dropping flow. Effect is named, non-stackable, and never appears on non-Godly gear.",Godly Unique Source,"Level-40 capstone-only reward from EPI-Center challenge chain; not in shops, normal chests, normal monster drops, or pre-40 loot tables.",The Playa of Ash,EPI-Center,0,Unsplittable Dawnforge Singularity,Account-bound / cannot be traded / cannot be sold to vendors,"One of exactly 200 Godly uniques; prestige, build-defining, and non-farmable through normal leveling loops.",Required level 40 only; unique power is capped by non-stacking named effects and strict acquisition locks.
DF-G-196,Omniscient Protocol Archive: EPI-Center Blade of Protocol Revision,Godly Unique,Omniscient Protocol Archive,40,Godly,9,1153,Weapon,Two-Hand Weapon,Greatsword,None,Slow,453,857,0,0,137,Perfect Parry Window,Might,Focus,Protocol Weaver,Protocol Revision,"Godly unique: anchors boss armor after a perfect parry, vault, aerial juggle, or 100x combo trigger. Effect is exclusive to this named item.",Godly Unique Source,"Level-40 capstone-only weapon from EPI-Center challenge chain; not in shops, normal chests, normal monster drops, or pre-40 loot tables.",The Playa of Ash,EPI-Center,0,Unsplittable Dawnforge Singularity,Account-bound / cannot be traded / cannot be sold to vendors,"One of exactly 200 Godly uniques; prestige, build-defining, and non-farmable through normal leveling loops.",Required level 40 only; unique power is capped by non-stacking named effects and strict acquisition locks.
DF-G-197,Omniscient Protocol Archive: EPI-Center Staff of Protocol Revision,Godly Unique,Omniscient Protocol Archive,40,Godly,9,1156,Weapon,Two-Hand Focus,Flux Staff,None,Medium,377,713,0,0,138,Threat Control,Agility,Aether,Protocol Weaver,Protocol Revision,"Godly unique: transmutes zero-G lanes after a perfect parry, vault, aerial juggle, or 100x combo trigger. Effect is exclusive to this named item.",Godly Unique Source,"Level-40 capstone-only weapon from EPI-Center challenge chain; not in shops, normal chests, normal monster drops, or pre-40 loot tables.",The Playa of Ash,EPI-Center,0,Unsplittable Dawnforge Singularity,Account-bound / cannot be traded / cannot be sold to vendors,"One of exactly 200 Godly uniques; prestige, build-defining, and non-farmable through normal leveling loops.",Required level 40 only; unique power is capped by non-stacking named effects and strict acquisition locks.
DF-G-198,Omniscient Protocol Archive: EPI-Center Lance of Protocol Revision,Godly Unique,Omniscient Protocol Archive,40,Godly,9,1159,Weapon,Two-Hand Weapon,Gravity Lance,None,Medium,402,759,0,0,139,Might,Focus,Fortitude,Protocol Weaver,Protocol Revision,"Godly unique: amplifies aether shields after a perfect parry, vault, aerial juggle, or 100x combo trigger. Effect is exclusive to this named item.",Godly Unique Source,"Level-40 capstone-only weapon from EPI-Center challenge chain; not in shops, normal chests, normal monster drops, or pre-40 loot tables.",The Playa of Ash,EPI-Center,0,Unsplittable Dawnforge Singularity,Account-bound / cannot be traded / cannot be sold to vendors,"One of exactly 200 Godly uniques; prestige, build-defining, and non-farmable through normal leveling loops.",Required level 40 only; unique power is capped by non-stacking named effects and strict acquisition locks.
DF-G-199,Omniscient Protocol Archive: EPI-Center Edge of Protocol Revision,Godly Unique,Omniscient Protocol Archive,40,Godly,9,1151,Weapon,Main Hand,Protocol Blade,None,Medium,360,679,0,0,139,Agility,Aether,Resonance,Protocol Weaver,Protocol Revision,"Godly unique: mirrors enemy aggro after a perfect parry, vault, aerial juggle, or 100x combo trigger. Effect is exclusive to this named item.",Godly Unique Source,"Level-40 capstone-only weapon from EPI-Center challenge chain; not in shops, normal chests, normal monster drops, or pre-40 loot tables.",The Playa of Ash,EPI-Center,0,Unsplittable Dawnforge Singularity,Account-bound / cannot be traded / cannot be sold to vendors,"One of exactly 200 Godly uniques; prestige, build-defining, and non-farmable through normal leveling loops.",Required level 40 only; unique power is capped by non-stacking named effects and strict acquisition locks.
DF-G-200,Omniscient Protocol Archive: EPI-Center Focus of Protocol Revision,Godly Unique,Omniscient Protocol Archive,40,Godly,9,1154,Weapon,Main Hand,Data-Katana,None,Fast,348,655,0,0,140,Focus,Fortitude,Kinetic Charge,Protocol Weaver,Protocol Revision,"Godly unique: detonates evolution stacks after a perfect parry, vault, aerial juggle, or 100x combo trigger. Effect is exclusive to this named item.",Godly Unique Source,"Level-40 capstone-only weapon from EPI-Center challenge chain; not in shops, normal chests, normal monster drops, or pre-40 loot tables.",The Playa of Ash,EPI-Center,0,Unsplittable Dawnforge Singularity,Account-bound / cannot be traded / cannot be sold to vendors,"One of exactly 200 Godly uniques; prestige, build-defining, and non-farmable through normal leveling loops.",Required level 40 only; unique power is capped by non-stacking named effects and strict acquisition locks.
