quest_id,quest_number,quest_title,act,recommended_level,quest_type,subquest_number,subquest_title,subquest_objective,subquest_xp,subquest_reward,monster_gate,allowed_monsters
Q204,204,Elderbloom Front: Rootfire,9 — The Sevenfold Eclipse,36,Stealth,1,Cover Identity,"Acquire credentials, disguise tokens, or spoofed access from Navigator Sahel without alerting The Eclipse Engine and its seven Prime Wards.",1360,9x Eclipse Sigil Dust; scouting reputation +1,Late Game,"The Nexus Swarmers, Nexus Warden, The Scrap-Stalker, The Sylvan Juggernaut, The Void Anomaly"
Q204,204,Elderbloom Front: Rootfire,9 — The Sevenfold Eclipse,36,Stealth,2,Patrol Read,"Map guard paths, camera/scrying cones, and alarm relays across Glass Desert Front.",1455,10x Eclipse Sigil Dust; 1x Eclipse Recovery Flask,Late Game,"The Nexus Swarmers, Nexus Warden, The Scrap-Stalker, The Sylvan Juggernaut, The Void Anomaly"
Q204,204,Elderbloom Front: Rootfire,9 — The Sevenfold Eclipse,36,Stealth,3,Silent Entry,"Enter Lunarch Front through a maintenance path, forgotten ritual door, or vertical traversal route.",1550,Faction scrip +4; 1x Combo-Lock Capsule,Late Game,"The Nexus Swarmers, Nexus Warden, The Scrap-Stalker, The Sylvan Juggernaut, The Void Anomaly"
Q204,204,Elderbloom Front: Rootfire,9 — The Sevenfold Eclipse,36,Stealth,4,Plant or Extract,"Install the needed device, steal the objective item, or copy the restricted records before detection rises.",1650,11x Eclipse Sigil Dust; repair parts bundle,Late Game,"The Nexus Swarmers, Nexus Warden, The Scrap-Stalker, The Sylvan Juggernaut, The Void Anomaly"
Q204,204,Elderbloom Front: Rootfire,9 — The Sevenfold Eclipse,36,Stealth,5,Clean Exit,"Escape through Meridian Front, erase trace evidence, and protect any undercover allies left inside.",1745,1x Eclipse Recovery Flask; 1x Combo-Lock Capsule; encounter cache key fragment,Late Game,"The Nexus Swarmers, Nexus Warden, The Scrap-Stalker, The Sylvan Juggernaut, The Void Anomaly"
Q204,204,Elderbloom Front: Rootfire,9 — The Sevenfold Eclipse,36,Stealth,6,Intel Hand-Off,"Report to General Lyra Voss, compare the intel to existing clues, and flag the next vulnerability.",1940,Quest-turn-in cache fragment; 12x Eclipse Sigil Dust,Late Game,"The Nexus Swarmers, Nexus Warden, The Scrap-Stalker, The Sylvan Juggernaut, The Void Anomaly"
Q205,205,Cindervale Front: Chainstorm,9 — The Sevenfold Eclipse,36,Crafting,1,Specification,"Receive the schematic from Leviathan Caldera and identify the exact component, calibration, or ritual gap blocking progress.",1385,9x Eclipse Sigil Dust; scouting reputation +1,Late Game,"The Nexus Swarmers, Nexus Warden, The Scrap-Stalker, The Sylvan Juggernaut, The Void Anomaly"
Q205,205,Cindervale Front: Chainstorm,9 — The Sevenfold Eclipse,36,Crafting,2,Rare Components,"Recover parts or reagents from Pelagos Front, Dream Front, and a hostile cache controlled by The Eclipse Engine and its seven Prime Wards.",1485,10x Eclipse Sigil Dust; 1x Eclipse Recovery Flask,Late Game,"The Nexus Swarmers, Nexus Warden, The Scrap-Stalker, The Sylvan Juggernaut, The Void Anomaly"
Q205,205,Cindervale Front: Chainstorm,9 — The Sevenfold Eclipse,36,Crafting,3,Prototype Build,"Assemble the device, cure, key, or upgrade while keeping failure states visible to the player.",1585,Faction scrip +4; 1x Combo-Lock Capsule,Late Game,"The Nexus Swarmers, Nexus Warden, The Scrap-Stalker, The Sylvan Juggernaut, The Void Anomaly"
Q205,205,Cindervale Front: Chainstorm,9 — The Sevenfold Eclipse,36,Crafting,4,Field Calibration,"Test the prototype in Elderbloom Front, collect telemetry, and correct one unexpected malfunction.",1685,11x Eclipse Sigil Dust; repair parts bundle,Late Game,"The Nexus Swarmers, Nexus Warden, The Scrap-Stalker, The Sylvan Juggernaut, The Void Anomaly"
Q205,205,Cindervale Front: Chainstorm,9 — The Sevenfold Eclipse,36,Crafting,5,Workshop Defense,Defend Matriarch Ilyra Thorne and the build site while enemies attempt to interrupt final assembly.,1785,1x Eclipse Recovery Flask; 1x Combo-Lock Capsule; encounter cache key fragment,Late Game,"The Nexus Swarmers, Nexus Warden, The Scrap-Stalker, The Sylvan Juggernaut, The Void Anomaly"
Q205,205,Cindervale Front: Chainstorm,9 — The Sevenfold Eclipse,36,Crafting,6,Deployment,"Install the completed tool into the campaign objective and document what new traversal, combat, or story route it unlocks.",1980,Quest-turn-in cache fragment; 12x Eclipse Sigil Dust,Late Game,"The Nexus Swarmers, Nexus Warden, The Scrap-Stalker, The Sylvan Juggernaut, The Void Anomaly"
Q206,206,Glass Desert Front: Mirrorfall,9 — The Sevenfold Eclipse,36,Diplomacy,1,Gain Audience,"Earn entry to a council, war table, or faction court at Lunarch Front by solving their immediate access demand.",1365,9x Eclipse Sigil Dust; scouting reputation +1,Late Game,"The Nexus Swarmers, Nexus Warden, The Scrap-Stalker, The Sylvan Juggernaut, The Void Anomaly"
Q206,206,Glass Desert Front: Mirrorfall,9 — The Sevenfold Eclipse,36,Diplomacy,2,Proof Package,"Collect verifiable proof from Meridian Front, including one witness, one artifact, and one enemy contradiction.",1460,10x Eclipse Sigil Dust; 1x Eclipse Recovery Flask,Late Game,"The Nexus Swarmers, Nexus Warden, The Scrap-Stalker, The Sylvan Juggernaut, The Void Anomaly"
Q206,206,Glass Desert Front: Mirrorfall,9 — The Sevenfold Eclipse,36,Diplomacy,3,Faction Demands,"Hear the objections of Prime Wards and Civilian Militias, then identify the demand that can be satisfied without betraying the main alliance.",1560,Faction scrip +4; 1x Combo-Lock Capsule,Late Game,"The Nexus Swarmers, Nexus Warden, The Scrap-Stalker, The Sylvan Juggernaut, The Void Anomaly"
Q206,206,Glass Desert Front: Mirrorfall,9 — The Sevenfold Eclipse,36,Diplomacy,4,Mediation Trial,"Resolve a staged debate, duel of honor, or public accusation while The Eclipse Engine and its seven Prime Wards tries to inflame the room.",1655,11x Eclipse Sigil Dust; repair parts bundle,Late Game,"The Nexus Swarmers, Nexus Warden, The Scrap-Stalker, The Sylvan Juggernaut, The Void Anomaly"
Q206,206,Glass Desert Front: Mirrorfall,9 — The Sevenfold Eclipse,36,Diplomacy,5,Binding Action,"Complete the concession, rescue, exchange, or symbolic act required to make the agreement real.",1755,1x Eclipse Recovery Flask; 1x Combo-Lock Capsule; encounter cache key fragment,Late Game,"The Nexus Swarmers, Nexus Warden, The Scrap-Stalker, The Sylvan Juggernaut, The Void Anomaly"
Q206,206,Glass Desert Front: Mirrorfall,9 — The Sevenfold Eclipse,36,Diplomacy,6,Accord Ratified,"Return to General Lyra Voss, lock in the new ally or resource, and record the consequence for future quests.",1950,Quest-turn-in cache fragment; 12x Eclipse Sigil Dust,Late Game,"The Nexus Swarmers, Nexus Warden, The Scrap-Stalker, The Sylvan Juggernaut, The Void Anomaly"
Q207,207,Pelagos Front: Drowned Sky,9 — The Sevenfold Eclipse,36,Exploration,1,Map the Unknown,Open the route from Dream Front into Elderbloom Front and establish a temporary forward camp.,1355,9x Eclipse Sigil Dust; scouting reputation +1,Late Game,"The Nexus Swarmers, Nexus Warden, The Scrap-Stalker, The Sylvan Juggernaut, The Void Anomaly"
Q207,207,Pelagos Front: Drowned Sky,9 — The Sevenfold Eclipse,36,Exploration,2,Traversal Trial,"Cross the major environmental hazard using climbing, flight, swimming, portals, gravity, or mount mechanics.",1450,10x Eclipse Sigil Dust; 1x Eclipse Recovery Flask,Late Game,"The Nexus Swarmers, Nexus Warden, The Scrap-Stalker, The Sylvan Juggernaut, The Void Anomaly"
Q207,207,Pelagos Front: Drowned Sky,9 — The Sevenfold Eclipse,36,Exploration,3,Survey Markers,"Place three survey beacons and scan for aether, ecological, political, and military abnormalities.",1550,Faction scrip +4; 1x Combo-Lock Capsule,Late Game,"The Nexus Swarmers, Nexus Warden, The Scrap-Stalker, The Sylvan Juggernaut, The Void Anomaly"
Q207,207,Pelagos Front: Drowned Sky,9 — The Sevenfold Eclipse,36,Exploration,4,Lost Contact,"Recover a missing scout, drone, spirit, or relay before the zone’s danger mechanic escalates.",1645,11x Eclipse Sigil Dust; repair parts bundle,Late Game,"The Nexus Swarmers, Nexus Warden, The Scrap-Stalker, The Sylvan Juggernaut, The Void Anomaly"
Q207,207,Pelagos Front: Drowned Sky,9 — The Sevenfold Eclipse,36,Exploration,5,Hidden Landmark,"Discover the concealed shrine, bunker, engine room, or memory site that reframes the act’s conflict.",1740,1x Eclipse Recovery Flask; 1x Combo-Lock Capsule; encounter cache key fragment,Late Game,"The Nexus Swarmers, Nexus Warden, The Scrap-Stalker, The Sylvan Juggernaut, The Void Anomaly"
Q207,207,Pelagos Front: Drowned Sky,9 — The Sevenfold Eclipse,36,Exploration,6,Route Secured,"Signal Matriarch Ilyra Thorne, unlock the new hub path, and add the discovered threat to the main objective chain.",1935,Quest-turn-in cache fragment; 12x Eclipse Sigil Dust,Late Game,"The Nexus Swarmers, Nexus Warden, The Scrap-Stalker, The Sylvan Juggernaut, The Void Anomaly"
Q208,208,Lunarch Front: Broken Orbit,9 — The Sevenfold Eclipse,37,Dungeon,1,Entry Key,"Assemble the access key, ritual phrase, override code, or environmental condition needed to open Meridian Front.",1625,9x Eclipse Sigil Dust; scouting reputation +1,Late Game,"The Nexus Swarmers, Nexus Warden, The Scrap-Stalker, The Sylvan Juggernaut, The Void Anomaly"
Q208,208,Lunarch Front: Broken Orbit,9 — The Sevenfold Eclipse,37,Dungeon,2,First Wing,"Clear the opening section, teaching the dungeon’s signature mechanic through low-risk encounters.",1740,10x Eclipse Sigil Dust; 1x Eclipse Recovery Flask,Late Game,"The Nexus Swarmers, Nexus Warden, The Scrap-Stalker, The Sylvan Juggernaut, The Void Anomaly"
Q208,208,Lunarch Front: Broken Orbit,9 — The Sevenfold Eclipse,37,Dungeon,3,Mechanic Deepening,Solve the mid-dungeon puzzle or traversal gauntlet in Cindervale Front while enemies pressure the group.,1855,Faction scrip +4; 1x Combo-Lock Capsule,Late Game,"The Nexus Swarmers, Nexus Warden, The Scrap-Stalker, The Sylvan Juggernaut, The Void Anomaly"
Q208,208,Lunarch Front: Broken Orbit,9 — The Sevenfold Eclipse,37,Dungeon,4,Elite Guardian,"Defeat a themed guardian tied to The Eclipse Engine and its seven Prime Wards, preserving any optional prisoners, records, or artifacts.",1970,11x Eclipse Sigil Dust; repair parts bundle,Late Game,"The Nexus Swarmers, Nexus Warden, The Scrap-Stalker, The Sylvan Juggernaut, The Void Anomaly"
Q208,208,Lunarch Front: Broken Orbit,9 — The Sevenfold Eclipse,37,Dungeon,5,Final Chamber,"Activate the core mechanism, survive a hazard spike, and claim or purify the Sevenfold Counter-Sigil.",2090,1x Eclipse Recovery Flask; 1x Combo-Lock Capsule; encounter cache key fragment,Late Game,"The Nexus Swarmers, Nexus Warden, The Scrap-Stalker, The Sylvan Juggernaut, The Void Anomaly"
Q208,208,Lunarch Front: Broken Orbit,9 — The Sevenfold Eclipse,37,Dungeon,6,Dungeon Exit,"Escape collapse, corruption, or lockdown and brief Leviathan Caldera on what the dungeon revealed.",2320,Quest-turn-in cache fragment; 12x Eclipse Sigil Dust,Late Game,"The Nexus Swarmers, Nexus Warden, The Scrap-Stalker, The Sylvan Juggernaut, The Void Anomaly"
Q209,209,Dream Front: Waking Nightmare,9 — The Sevenfold Eclipse,37,Boss,1,Boss Intel,"Gather three tells, resistances, or arena hazards connected to the boss force under The Eclipse Engine and its seven Prime Wards.",1570,9x Eclipse Sigil Dust; scouting reputation +1,Late Game,"The Nexus Swarmers, Nexus Warden, The Scrap-Stalker, The Sylvan Juggernaut, The Void Anomaly"
Q209,209,Dream Front: Waking Nightmare,9 — The Sevenfold Eclipse,37,Boss,2,Arena Preparation,"Disable shields, open safe lanes, and position allied supports around Elderbloom Front.",1680,10x Eclipse Sigil Dust; 1x Eclipse Recovery Flask,Late Game,"The Nexus Swarmers, Nexus Warden, The Scrap-Stalker, The Sylvan Juggernaut, The Void Anomaly"
Q209,209,Dream Front: Waking Nightmare,9 — The Sevenfold Eclipse,37,Boss,3,Phase One,"Engage the boss, learn the baseline pattern, and interrupt the first wipe mechanic.",1790,Faction scrip +4; 1x Combo-Lock Capsule,Late Game,"The Nexus Swarmers, Nexus Warden, The Scrap-Stalker, The Sylvan Juggernaut, The Void Anomaly"
Q209,209,Dream Front: Waking Nightmare,9 — The Sevenfold Eclipse,37,Boss,4,Phase Two Crisis,"Handle adds, environmental shifts, or corrupted allies as the fight escalates.",1905,11x Eclipse Sigil Dust; repair parts bundle,Late Game,"The Nexus Swarmers, Nexus Warden, The Scrap-Stalker, The Sylvan Juggernaut, The Void Anomaly"
Q209,209,Dream Front: Waking Nightmare,9 — The Sevenfold Eclipse,37,Boss,5,Final Break,"Exploit the revealed weakness, defeat the boss, and choose whether to capture, cleanse, or destroy the remnant.",2015,1x Eclipse Recovery Flask; 1x Combo-Lock Capsule; encounter cache key fragment,Late Game,"The Nexus Swarmers, Nexus Warden, The Scrap-Stalker, The Sylvan Juggernaut, The Void Anomaly"
Q209,209,Dream Front: Waking Nightmare,9 — The Sevenfold Eclipse,37,Boss,6,Victory Consequence,"Secure the Sevenfold Counter-Sigil, report to Navigator Sahel, and unlock the next act-level route or political consequence.",2240,Quest-turn-in cache fragment; 12x Eclipse Sigil Dust,Late Game,"The Nexus Swarmers, Nexus Warden, The Scrap-Stalker, The Sylvan Juggernaut, The Void Anomaly"
Q210,210,The First Prime Ward,9 — The Sevenfold Eclipse,37,Moral,1,Stakeholder Testimony,"Collect testimony from victims, perpetrators, and bystanders connected to Cindervale Front.",1595,9x Eclipse Sigil Dust; scouting reputation +1,Late Game,"The Nexus Swarmers, Nexus Warden, The Scrap-Stalker, The Sylvan Juggernaut, The Void Anomaly"
Q210,210,The First Prime Ward,9 — The Sevenfold Eclipse,37,Moral,2,Evidence Balance,Verify facts at Pelagos Front so the choice is not based on propaganda or incomplete data.,1710,10x Eclipse Sigil Dust; 1x Eclipse Recovery Flask,Late Game,"The Nexus Swarmers, Nexus Warden, The Scrap-Stalker, The Sylvan Juggernaut, The Void Anomaly"
Q210,210,The First Prime Ward,9 — The Sevenfold Eclipse,37,Moral,3,Consequence Preview,Ask Leviathan Caldera and Matriarch Ilyra Thorne to model the likely cost of each available decision.,1825,Faction scrip +4; 1x Combo-Lock Capsule,Late Game,"The Nexus Swarmers, Nexus Warden, The Scrap-Stalker, The Sylvan Juggernaut, The Void Anomaly"
Q210,210,The First Prime Ward,9 — The Sevenfold Eclipse,37,Moral,4,Pressure Event,"Survive an attack, riot, or betrayal by The Eclipse Engine and its seven Prime Wards that tries to force a rushed answer.",1940,11x Eclipse Sigil Dust; repair parts bundle,Late Game,"The Nexus Swarmers, Nexus Warden, The Scrap-Stalker, The Sylvan Juggernaut, The Void Anomaly"
Q210,210,The First Prime Ward,9 — The Sevenfold Eclipse,37,Moral,5,Decision,Choose the resolution path and complete the concrete action that makes the choice irreversible.,2050,1x Eclipse Recovery Flask; 1x Combo-Lock Capsule; encounter cache key fragment,Late Game,"The Nexus Swarmers, Nexus Warden, The Scrap-Stalker, The Sylvan Juggernaut, The Void Anomaly"
Q210,210,The First Prime Ward,9 — The Sevenfold Eclipse,37,Moral,6,Accountability,"Return to the affected faction, hear the reaction, and log the choice for later story callbacks.",2280,Quest-turn-in cache fragment; 12x Eclipse Sigil Dust,Late Game,"The Nexus Swarmers, Nexus Warden, The Scrap-Stalker, The Sylvan Juggernaut, The Void Anomaly"
Q211,211,Counter-Sigil Assembly,9 — The Sevenfold Eclipse,37,Assault,1,Battle Plan,"Coordinate with General Lyra Voss, assign allied squads, and identify the primary breach point at Glass Desert Front.",1620,9x Eclipse Sigil Dust; scouting reputation +1,Late Game,"The Nexus Swarmers, Nexus Warden, The Scrap-Stalker, The Sylvan Juggernaut, The Void Anomaly"
Q211,211,Counter-Sigil Assembly,9 — The Sevenfold Eclipse,37,Assault,2,Forward Push,Capture the outer objective while avoiding unnecessary damage to civilians or vital systems.,1735,10x Eclipse Sigil Dust; 1x Eclipse Recovery Flask,Late Game,"The Nexus Swarmers, Nexus Warden, The Scrap-Stalker, The Sylvan Juggernaut, The Void Anomaly"
Q211,211,Counter-Sigil Assembly,9 — The Sevenfold Eclipse,37,Assault,3,Disable Support,"Destroy artillery, ritual anchors, drone relays, or elite reinforcements linked to The Eclipse Engine and its seven Prime Wards.",1850,Faction scrip +4; 1x Combo-Lock Capsule,Late Game,"The Nexus Swarmers, Nexus Warden, The Scrap-Stalker, The Sylvan Juggernaut, The Void Anomaly"
