event_id,event_title,world_map_location,sublocation,required_player_level,monster,variant_name,role_in_event,standard_level,effective_event_level,standard_hp,event_hp,standard_damage,event_damage,standard_armor,event_armor,standard_shield,event_shield,standard_stagger_resistance,event_stagger_resistance,standard_speed_scalar,event_speed_scalar,standard_base_xp,event_xp_reward,mechanic_basis,raised_from_standard_summary
SEV-001,Overcharged Incident: Spire-Foot Transit Plaza,The Urban Sprawl,Spire-Foot Transit Plaza,20,Null Anomaly,Overcharged Null Anomaly,Primary Variant / Event Anchor,20,22,18000,25752,560,736,35,43,90,107,105,129,1.1,1.15,12000,0,Echo Splintering; Gravity Reversal,HP x1.43; DMG x1.31; ARM x1.23
SEV-191,Sovereign-Touched Incident: Orbital Bombardment Lane,The Planet Defense Perimeter,Orbital Bombardment Lane,40,Syndicate Lich,Sovereign-Touched Syndicate Lich,Primary Variant / Event Anchor,35,42,52000,165467,1250,2902,70,132,150,277,115,229,0.95,1.05,40000,0,Issuing Orders; Combo-Locked Shielding,HP x3.18; DMG x2.32; ARM x1.89
SEV-191,Sovereign-Touched Incident: Orbital Bombardment Lane,The Planet Defense Perimeter,Orbital Bombardment Lane,40,Void Anomaly,Sovereign-Touched Void Anomaly,Support Variant 1,32,42,4200,25600,300,1166,20,47,60,135,90,222,1.1,1.3,500,0,Phase Shift; Reality Tear,HP x6.10; DMG x3.89; ARM x2.33
SEV-191,Sovereign-Touched Incident: Orbital Bombardment Lane,The Planet Defense Perimeter,Orbital Bombardment Lane,40,Nexus Warden,Sovereign-Touched Nexus Warden,Support Variant 2,27,42,3500,34358,180,1028,50,138,75,201,75,220,0.9,1.06,400,0,Long-range beams; heavy defenses after Swarm fusion,HP x9.82; DMG x5.71; ARM x2.76
SEV-192,Data-Forged Incident: Energy Shield Lattice,The Planet Defense Perimeter,Energy Shield Lattice,40,Astral Sovereign,Data-Forged Astral Sovereign,Primary Variant / Event Anchor,40,42,80000,177319,1650,2862,90,143,200,311,150,251,1.0,1.11,60000,0,Zero-G Combos; Orbital Deflection,HP x2.22; DMG x1.73; ARM x1.59
SEV-192,Data-Forged Incident: Energy Shield Lattice,The Planet Defense Perimeter,Energy Shield Lattice,40,Nexus Swarmers,Data-Forged Nexus Swarmers,Support Variant 1,26,42,500,5399,40,247,10,29,15,42,20,61,1.2,1.42,15,0,Swarm Mentality; Adaptive Evolution into Nexus Warden,HP x10.80; DMG x6.17; ARM x2.86
SEV-192,Data-Forged Incident: Energy Shield Lattice,The Planet Defense Perimeter,Energy Shield Lattice,40,Scrap-Stalker,Data-Forged Scrap-Stalker,Support Variant 2,28,42,2600,23203,190,1005,35,93,20,52,55,156,1.35,1.59,180,0,Hydraulic Pounce; Overclock; EMP Howl,HP x8.92; DMG x5.29; ARM x2.67
SEV-193,Ash-Baptized Incident: Automated Turret Ring,The Planet Defense Perimeter,Automated Turret Ring,40,Null Anomaly,Ash-Baptized Null Anomaly,Primary Variant / Event Anchor,20,42,18000,169476,560,3116,35,111,90,278,105,350,1.1,1.22,12000,0,Echo Splintering; Gravity Reversal,HP x9.42; DMG x5.56; ARM x3.17
SEV-193,Ash-Baptized Incident: Automated Turret Ring,The Planet Defense Perimeter,Automated Turret Ring,40,Nexus Warden,Ash-Baptized Nexus Warden,Support Variant 1,27,42,3500,34358,180,1028,50,138,75,201,75,220,0.9,1.06,400,0,Long-range beams; heavy defenses after Swarm fusion,HP x9.82; DMG x5.71; ARM x2.76
SEV-193,Ash-Baptized Incident: Automated Turret Ring,The Planet Defense Perimeter,Automated Turret Ring,40,Void Anomaly,Ash-Baptized Void Anomaly,Support Variant 2,32,42,4200,25600,300,1166,20,47,60,135,90,222,1.1,1.3,500,0,Phase Shift; Reality Tear,HP x6.10; DMG x3.89; ARM x2.33
SEV-194,Tide-Broken Incident: Upper Atmosphere Gate,The Planet Defense Perimeter,Upper Atmosphere Gate,40,Data-Forged Evolvarch,Tide-Broken Data-Forged Evolvarch,Primary Variant / Event Anchor,30,42,38000,173594,1000,3107,85,191,125,274,135,319,0.95,1.05,28000,0,Tiered Evolution; Evolution Interrupt,HP x4.57; DMG x3.11; ARM x2.25
SEV-194,Tide-Broken Incident: Upper Atmosphere Gate,The Planet Defense Perimeter,Upper Atmosphere Gate,40,Scrap-Stalker,Tide-Broken Scrap-Stalker,Support Variant 1,28,42,2600,23203,190,1005,35,93,20,52,55,156,1.35,1.59,180,0,Hydraulic Pounce; Overclock; EMP Howl,HP x8.92; DMG x5.29; ARM x2.67
SEV-194,Tide-Broken Incident: Upper Atmosphere Gate,The Planet Defense Perimeter,Upper Atmosphere Gate,40,Nexus Swarmers,Tide-Broken Nexus Swarmers,Support Variant 2,26,42,500,5399,40,247,10,29,15,42,20,61,1.2,1.42,15,0,Swarm Mentality; Adaptive Evolution into Nexus Warden,HP x10.80; DMG x6.17; ARM x2.86
SEV-195,Magnetized Incident: Perimeter Command Halo,The Planet Defense Perimeter,Perimeter Command Halo,40,Syndicate Lich,Magnetized Syndicate Lich,Primary Variant / Event Anchor,35,42,52000,165467,1250,2902,70,132,150,277,115,229,0.95,1.05,40000,0,Issuing Orders; Combo-Locked Shielding,HP x3.18; DMG x2.32; ARM x1.89
SEV-195,Magnetized Incident: Perimeter Command Halo,The Planet Defense Perimeter,Perimeter Command Halo,40,Void Anomaly,Magnetized Void Anomaly,Support Variant 1,32,42,4200,25600,300,1166,20,47,60,135,90,222,1.1,1.3,500,0,Phase Shift; Reality Tear,HP x6.10; DMG x3.89; ARM x2.33
SEV-195,Magnetized Incident: Perimeter Command Halo,The Planet Defense Perimeter,Perimeter Command Halo,40,Nexus Warden,Magnetized Nexus Warden,Support Variant 2,27,42,3500,34358,180,1028,50,138,75,201,75,220,0.9,1.06,400,0,Long-range beams; heavy defenses after Swarm fusion,HP x9.82; DMG x5.71; ARM x2.76
SEV-196,Sonic-Scarred Incident: Missing Terrain Span,The Canceled Supabase,Missing Terrain Span,40,Null Anomaly,Sonic-Scarred Null Anomaly,Primary Variant / Event Anchor,20,42,18000,169476,560,3116,35,111,90,278,105,350,1.1,1.22,12000,0,Echo Splintering; Gravity Reversal,HP x9.42; DMG x5.56; ARM x3.17
SEV-196,Sonic-Scarred Incident: Missing Terrain Span,The Canceled Supabase,Missing Terrain Span,40,Scrap-Stalker,Sonic-Scarred Scrap-Stalker,Support Variant 1,28,42,2600,23203,190,1005,35,93,20,52,55,156,1.35,1.59,180,0,Hydraulic Pounce; Overclock; EMP Howl,HP x8.92; DMG x5.29; ARM x2.67
SEV-196,Sonic-Scarred Incident: Missing Terrain Span,The Canceled Supabase,Missing Terrain Span,40,Nexus Warden,Sonic-Scarred Nexus Warden,Support Variant 2,27,42,3500,34358,180,1028,50,138,75,201,75,220,0.9,1.06,400,0,Long-range beams; heavy defenses after Swarm fusion,HP x9.82; DMG x5.71; ARM x2.76
SEV-197,Glass-Hardened Incident: Rollback Platform Field,The Canceled Supabase,Rollback Platform Field,40,Data-Forged Evolvarch,Glass-Hardened Data-Forged Evolvarch,Primary Variant / Event Anchor,30,42,38000,173594,1000,3107,85,191,125,274,135,319,0.95,1.05,28000,0,Tiered Evolution; Evolution Interrupt,HP x4.57; DMG x3.11; ARM x2.25
SEV-197,Glass-Hardened Incident: Rollback Platform Field,The Canceled Supabase,Rollback Platform Field,40,Nexus Swarmers,Glass-Hardened Nexus Swarmers,Support Variant 1,26,42,500,5399,40,247,10,29,15,42,20,61,1.2,1.42,15,0,Swarm Mentality; Adaptive Evolution into Nexus Warden,HP x10.80; DMG x6.17; ARM x2.86
SEV-197,Glass-Hardened Incident: Rollback Platform Field,The Canceled Supabase,Rollback Platform Field,40,Void Anomaly,Glass-Hardened Void Anomaly,Support Variant 2,32,42,4200,25600,300,1166,20,47,60,135,90,222,1.1,1.3,500,0,Phase Shift; Reality Tear,HP x6.10; DMG x3.89; ARM x2.33
SEV-198,Spore-Sick Incident: Version-Control Core,The Canceled Supabase,Version-Control Core,40,Syndicate Lich,Spore-Sick Syndicate Lich,Primary Variant / Event Anchor,35,42,52000,165467,1250,2902,70,132,150,277,115,229,0.95,1.05,40000,0,Issuing Orders; Combo-Locked Shielding,HP x3.18; DMG x2.32; ARM x1.89
SEV-198,Spore-Sick Incident: Version-Control Core,The Canceled Supabase,Version-Control Core,40,Nexus Warden,Spore-Sick Nexus Warden,Support Variant 1,27,42,3500,34358,180,1028,50,138,75,201,75,220,0.9,1.06,400,0,Long-range beams; heavy defenses after Swarm fusion,HP x9.82; DMG x5.71; ARM x2.76
SEV-198,Spore-Sick Incident: Version-Control Core,The Canceled Supabase,Version-Control Core,40,Aegis Carapace,Spore-Sick Aegis Carapace,Support Variant 2,12,42,1100,45107,60,1087,55,255,50,225,45,221,0.8,0.94,40,0,Frontal Deflection; Vault-Over Vulnerability,HP x41.01; DMG x18.11; ARM x4.63
SEV-199,Chrome-Maw Incident: Half-Deployed Service Gate,The Canceled Supabase,Half-Deployed Service Gate,40,Null Anomaly,Chrome-Maw Null Anomaly,Primary Variant / Event Anchor,20,42,18000,169476,560,3116,35,111,90,278,105,350,1.1,1.22,12000,0,Echo Splintering; Gravity Reversal,HP x9.42; DMG x5.56; ARM x3.17
SEV-199,Chrome-Maw Incident: Half-Deployed Service Gate,The Canceled Supabase,Half-Deployed Service Gate,40,Void Anomaly,Chrome-Maw Void Anomaly,Support Variant 1,32,42,4200,25600,300,1166,20,47,60,135,90,222,1.1,1.3,500,0,Phase Shift; Reality Tear,HP x6.10; DMG x3.89; ARM x2.33
SEV-199,Chrome-Maw Incident: Half-Deployed Service Gate,The Canceled Supabase,Half-Deployed Service Gate,40,Scrap-Stalker,Chrome-Maw Scrap-Stalker,Support Variant 2,28,42,2600,23203,190,1005,35,93,20,52,55,156,1.35,1.59,180,0,Hydraulic Pounce; Overclock; EMP Howl,HP x8.92; DMG x5.29; ARM x2.67
SEV-200,Eclipse-Synced Incident: Reverting Floor Gauntlet,The Canceled Supabase,Reverting Floor Gauntlet,40,Data-Forged Evolvarch,Eclipse-Synced Data-Forged Evolvarch,Primary Variant / Event Anchor,30,42,38000,173594,1000,3107,85,191,125,274,135,319,0.95,1.05,28000,0,Tiered Evolution; Evolution Interrupt,HP x4.57; DMG x3.11; ARM x2.25
SEV-200,Eclipse-Synced Incident: Reverting Floor Gauntlet,The Canceled Supabase,Reverting Floor Gauntlet,40,Aegis Carapace,Eclipse-Synced Aegis Carapace,Support Variant 1,12,42,1100,45107,60,1087,55,255,50,225,45,221,0.8,0.94,40,0,Frontal Deflection; Vault-Over Vulnerability,HP x41.01; DMG x18.11; ARM x4.63
SEV-200,Eclipse-Synced Incident: Reverting Floor Gauntlet,The Canceled Supabase,Reverting Floor Gauntlet,40,Nexus Swarmers,Eclipse-Synced Nexus Swarmers,Support Variant 2,26,42,500,5399,40,247,10,29,15,42,20,61,1.2,1.42,15,0,Swarm Mentality; Adaptive Evolution into Nexus Warden,HP x10.80; DMG x6.17; ARM x2.86
SEV-201,Overcharged Incident: Hidden Canopy Entrance,The Infinite Archives,Hidden Canopy Entrance,40,Null Anomaly,Overcharged Null Anomaly,Primary Variant / Event Anchor,20,42,18000,169476,560,3116,35,111,90,278,105,350,1.1,1.22,12000,0,Echo Splintering; Gravity Reversal,HP x9.42; DMG x5.56; ARM x3.17
SEV-201,Overcharged Incident: Hidden Canopy Entrance,The Infinite Archives,Hidden Canopy Entrance,40,Nexus Swarmers,Overcharged Nexus Swarmers,Support Variant 1,26,42,500,5399,40,247,10,29,15,42,20,61,1.2,1.42,15,0,Swarm Mentality; Adaptive Evolution into Nexus Warden,HP x10.80; DMG x6.17; ARM x2.86
SEV-201,Overcharged Incident: Hidden Canopy Entrance,The Infinite Archives,Hidden Canopy Entrance,40,Void Anomaly,Overcharged Void Anomaly,Support Variant 2,32,42,4200,25600,300,1166,20,47,60,135,90,222,1.1,1.3,500,0,Phase Shift; Reality Tear,HP x6.10; DMG x3.89; ARM x2.33
SEV-202,Bark-Crowned Incident: Holographic Archivist Hall,The Infinite Archives,Holographic Archivist Hall,40,Data-Forged Evolvarch,Bark-Crowned Data-Forged Evolvarch,Primary Variant / Event Anchor,30,42,38000,173594,1000,3107,85,191,125,274,135,319,0.95,1.05,28000,0,Tiered Evolution; Evolution Interrupt,HP x4.57; DMG x3.11; ARM x2.25
SEV-202,Bark-Crowned Incident: Holographic Archivist Hall,The Infinite Archives,Holographic Archivist Hall,40,Nexus Warden,Bark-Crowned Nexus Warden,Support Variant 1,27,42,3500,34358,180,1028,50,138,75,201,75,220,0.9,1.06,400,0,Long-range beams; heavy defenses after Swarm fusion,HP x9.82; DMG x5.71; ARM x2.76
SEV-202,Bark-Crowned Incident: Holographic Archivist Hall,The Infinite Archives,Holographic Archivist Hall,40,Nexus Swarmers,Bark-Crowned Nexus Swarmers,Support Variant 2,26,42,500,5399,40,247,10,29,15,42,20,61,1.2,1.42,15,0,Swarm Mentality; Adaptive Evolution into Nexus Warden,HP x10.80; DMG x6.17; ARM x2.86
SEV-203,Echo-Split Incident: Anti-Gravity Stack Room,The Infinite Archives,Anti-Gravity Stack Room,40,Syndicate Lich,Echo-Split Syndicate Lich,Primary Variant / Event Anchor,35,42,52000,165467,1250,2902,70,132,150,277,115,229,0.95,1.05,40000,0,Issuing Orders; Combo-Locked Shielding,HP x3.18; DMG x2.32; ARM x1.89
SEV-203,Echo-Split Incident: Anti-Gravity Stack Room,The Infinite Archives,Anti-Gravity Stack Room,40,Void Anomaly,Echo-Split Void Anomaly,Support Variant 1,32,42,4200,25600,300,1166,20,47,60,135,90,222,1.1,1.3,500,0,Phase Shift; Reality Tear,HP x6.10; DMG x3.89; ARM x2.33
SEV-203,Echo-Split Incident: Anti-Gravity Stack Room,The Infinite Archives,Anti-Gravity Stack Room,40,Nexus Warden,Echo-Split Nexus Warden,Support Variant 2,27,42,3500,34358,180,1028,50,138,75,201,75,220,0.9,1.06,400,0,Long-range beams; heavy defenses after Swarm fusion,HP x9.82; DMG x5.71; ARM x2.76
SEV-204,Null-Branded Incident: History Preservation Vault,The Infinite Archives,History Preservation Vault,40,Astral Sovereign,Null-Branded Astral Sovereign,Primary Variant / Event Anchor,40,42,80000,177319,1650,2862,90,143,200,311,150,251,1.0,1.11,60000,0,Zero-G Combos; Orbital Deflection,HP x2.22; DMG x1.73; ARM x1.59
SEV-204,Null-Branded Incident: History Preservation Vault,The Infinite Archives,History Preservation Vault,40,Nexus Swarmers,Null-Branded Nexus Swarmers,Support Variant 1,26,42,500,5399,40,247,10,29,15,42,20,61,1.2,1.42,15,0,Swarm Mentality; Adaptive Evolution into Nexus Warden,HP x10.80; DMG x6.17; ARM x2.86
SEV-204,Null-Branded Incident: History Preservation Vault,The Infinite Archives,History Preservation Vault,40,Void Anomaly,Null-Branded Void Anomaly,Support Variant 2,32,42,4200,25600,300,1166,20,47,60,135,90,222,1.1,1.3,500,0,Phase Shift; Reality Tear,HP x6.10; DMG x3.89; ARM x2.33
SEV-205,Rhythm-Warped Incident: Deep Index Sanctum,The Infinite Archives,Deep Index Sanctum,40,Null Anomaly,Rhythm-Warped Null Anomaly,Primary Variant / Event Anchor,20,42,18000,169476,560,3116,35,111,90,278,105,350,1.1,1.22,12000,0,Echo Splintering; Gravity Reversal,HP x9.42; DMG x5.56; ARM x3.17
SEV-205,Rhythm-Warped Incident: Deep Index Sanctum,The Infinite Archives,Deep Index Sanctum,40,Nexus Warden,Rhythm-Warped Nexus Warden,Support Variant 1,27,42,3500,34358,180,1028,50,138,75,201,75,220,0.9,1.06,400,0,Long-range beams; heavy defenses after Swarm fusion,HP x9.82; DMG x5.71; ARM x2.76
SEV-205,Rhythm-Warped Incident: Deep Index Sanctum,The Infinite Archives,Deep Index Sanctum,40,Nexus Swarmers,Rhythm-Warped Nexus Swarmers,Support Variant 2,26,42,500,5399,40,247,10,29,15,42,20,61,1.2,1.42,15,0,Swarm Mentality; Adaptive Evolution into Nexus Warden,HP x10.80; DMG x6.17; ARM x2.86
SEV-206,Grav-Torn Incident: Blank Page Expanse,The Front-Matter Void,Blank Page Expanse,40,Resonance Maestro,Grav-Torn Resonance Maestro,Primary Variant / Event Anchor,12,42,9000,151128,300,2660,35,146,80,326,80,351,1.05,1.16,4500,0,Bass Trap; Tempo Shift,HP x16.79; DMG x8.87; ARM x4.18
SEV-206,Grav-Torn Incident: Blank Page Expanse,The Front-Matter Void,Blank Page Expanse,40,Tremor-Fiend,Grav-Torn Tremor-Fiend,Support Variant 1,18,42,1800,41664,120,1370,40,151,0,0,65,260,0.75,0.89,125,0,Metronome Strike; Sonic Bellow,HP x23.15; DMG x11.41; ARM x3.77
SEV-206,Grav-Torn Incident: Blank Page Expanse,The Front-Matter Void,Blank Page Expanse,40,Void Anomaly,Grav-Torn Void Anomaly,Support Variant 2,32,42,4200,25600,300,1166,20,47,60,135,90,222,1.1,1.3,500,0,Phase Shift; Reality Tear,HP x6.10; DMG x3.89; ARM x2.33
SEV-207,Ablative Incident: Unrendered Ledge Field,The Front-Matter Void,Unrendered Ledge Field,40,Null Anomaly,Ablative Null Anomaly,Primary Variant / Event Anchor,20,42,18000,169476,560,3116,35,111,90,278,105,350,1.1,1.22,12000,0,Echo Splintering; Gravity Reversal,HP x9.42; DMG x5.56; ARM x3.17
SEV-207,Ablative Incident: Unrendered Ledge Field,The Front-Matter Void,Unrendered Ledge Field,40,Aegis Carapace,Ablative Aegis Carapace,Support Variant 1,12,42,1100,45107,60,1087,55,255,50,225,45,221,0.8,0.94,40,0,Frontal Deflection; Vault-Over Vulnerability,HP x41.01; DMG x18.11; ARM x4.63
SEV-207,Ablative Incident: Unrendered Ledge Field,The Front-Matter Void,Unrendered Ledge Field,40,Nexus Swarmers,Ablative Nexus Swarmers,Support Variant 2,26,42,500,5399,40,247,10,29,15,42,20,61,1.2,1.42,15,0,Swarm Mentality; Adaptive Evolution into Nexus Warden,HP x10.80; DMG x6.17; ARM x2.86
SEV-208,Phase-Bound Incident: Draw-In Geometry Corridor,The Front-Matter Void,Draw-In Geometry Corridor,40,Astral Sovereign,Phase-Bound Astral Sovereign,Primary Variant / Event Anchor,40,42,80000,177319,1650,2862,90,143,200,311,150,251,1.0,1.11,60000,0,Zero-G Combos; Orbital Deflection,HP x2.22; DMG x1.73; ARM x1.59
SEV-208,Phase-Bound Incident: Draw-In Geometry Corridor,The Front-Matter Void,Draw-In Geometry Corridor,40,Void Anomaly,Phase-Bound Void Anomaly,Support Variant 1,32,42,4200,25600,300,1166,20,47,60,135,90,222,1.1,1.3,500,0,Phase Shift; Reality Tear,HP x6.10; DMG x3.89; ARM x2.33
SEV-208,Phase-Bound Incident: Draw-In Geometry Corridor,The Front-Matter Void,Draw-In Geometry Corridor,40,Venom-Spitter,Phase-Bound Venom-Spitter,Support Variant 2,15,42,700,21566,65,935,15,63,0,0,20,89,1.05,1.24,75,0,Telegraphed Projectiles; Projectile Reversal,HP x30.81; DMG x14.38; ARM x4.18
SEV-209,Venom-Laced Incident: Invisible Wall Trial,The Front-Matter Void,Invisible Wall Trial,40,Resonant Behemoth,Venom-Laced Resonant Behemoth,Primary Variant / Event Anchor,8,42,7200,161461,230,2575,70,335,30,140,100,503,0.75,0.83,2500,0,Bass Drop; Echo Strikes,HP x22.43; DMG x11.20; ARM x4.79
SEV-209,Venom-Laced Incident: Invisible Wall Trial,The Front-Matter Void,Invisible Wall Trial,40,Nexus Swarmers,Venom-Laced Nexus Swarmers,Support Variant 1,26,42,500,5399,40,247,10,29,15,42,20,61,1.2,1.42,15,0,Swarm Mentality; Adaptive Evolution into Nexus Warden,HP x10.80; DMG x6.17; ARM x2.86
SEV-209,Venom-Laced Incident: Invisible Wall Trial,The Front-Matter Void,Invisible Wall Trial,40,Tremor-Fiend,Venom-Laced Tremor-Fiend,Support Variant 2,18,42,1800,41664,120,1370,40,151,0,0,65,260,0.75,0.89,125,0,Metronome Strike; Sonic Bellow,HP x23.15; DMG x11.41; ARM x3.77
SEV-210,Warden-Fused Incident: White Horizon Terminus,The Front-Matter Void,White Horizon Terminus,40,Resonance Maestro,Warden-Fused Resonance Maestro,Primary Variant / Event Anchor,12,42,9000,151128,300,2660,35,146,80,326,80,351,1.05,1.16,4500,0,Bass Trap; Tempo Shift,HP x16.79; DMG x8.87; ARM x4.18
SEV-210,Warden-Fused Incident: White Horizon Terminus,The Front-Matter Void,White Horizon Terminus,40,Venom-Spitter,Warden-Fused Venom-Spitter,Support Variant 1,15,42,700,21566,65,935,15,63,0,0,20,89,1.05,1.24,75,0,Telegraphed Projectiles; Projectile Reversal,HP x30.81; DMG x14.38; ARM x4.18
SEV-210,Warden-Fused Incident: White Horizon Terminus,The Front-Matter Void,White Horizon Terminus,40,Aegis Carapace,Warden-Fused Aegis Carapace,Support Variant 2,12,42,1100,45107,60,1087,55,255,50,225,45,221,0.8,0.94,40,0,Frontal Deflection; Vault-Over Vulnerability,HP x41.01; DMG x18.11; ARM x4.63
SEV-211,Sovereign-Touched Incident: Stained-Glass Throne Floor,The Lich's Court,Stained-Glass Throne Floor,40,Syndicate Lich,Sovereign-Touched Syndicate Lich,Primary Variant / Event Anchor,35,42,52000,165467,1250,2902,70,132,150,277,115,229,0.95,1.05,40000,0,Issuing Orders; Combo-Locked Shielding,HP x3.18; DMG x2.32; ARM x1.89
SEV-211,Sovereign-Touched Incident: Stained-Glass Throne Floor,The Lich's Court,Stained-Glass Throne Floor,40,Nexus Swarmers,Sovereign-Touched Nexus Swarmers,Support Variant 1,26,42,500,5399,40,247,10,29,15,42,20,61,1.2,1.42,15,0,Swarm Mentality; Adaptive Evolution into Nexus Warden,HP x10.80; DMG x6.17; ARM x2.86
SEV-211,Sovereign-Touched Incident: Stained-Glass Throne Floor,The Lich's Court,Stained-Glass Throne Floor,40,Sylvan Juggernaut,Sovereign-Touched Sylvan Juggernaut,Support Variant 2,30,42,5000,36877,240,1088,80,199,0,0,95,251,0.65,0.77,300,0,Ablative Armor; Rooting Strike; Regrowth,HP x7.38; DMG x4.53; ARM x2.49
SEV-212,Data-Forged Incident: Void Abyss Balcony,The Lich's Court,Void Abyss Balcony,40,Astral Sovereign,Data-Forged Astral Sovereign,Primary Variant / Event Anchor,40,42,80000,177319,1650,2862,90,143,200,311,150,251,1.0,1.11,60000,0,Zero-G Combos; Orbital Deflection,HP x2.22; DMG x1.73; ARM x1.59
SEV-212,Data-Forged Incident: Void Abyss Balcony,The Lich's Court,Void Abyss Balcony,40,Tremor-Fiend,Data-Forged Tremor-Fiend,Support Variant 1,18,42,1800,41664,120,1370,40,151,0,0,65,260,0.75,0.89,125,0,Metronome Strike; Sonic Bellow,HP x23.15; DMG x11.41; ARM x3.77
SEV-212,Data-Forged Incident: Void Abyss Balcony,The Lich's Court,Void Abyss Balcony,40,Void Anomaly,Data-Forged Void Anomaly,Support Variant 2,32,42,4200,25600,300,1166,20,47,60,135,90,222,1.1,1.3,500,0,Phase Shift; Reality Tear,HP x6.10; DMG x3.89; ARM x2.33
SEV-213,Ash-Baptized Incident: Undead Command Gallery,The Lich's Court,Undead Command Gallery,40,Syndicate Lich,Ash-Baptized Syndicate Lich,Primary Variant / Event Anchor,35,42,52000,165467,1250,2902,70,132,150,277,115,229,0.95,1.05,40000,0,Issuing Orders; Combo-Locked Shielding,HP x3.18; DMG x2.32; ARM x1.89
SEV-213,Ash-Baptized Incident: Undead Command Gallery,The Lich's Court,Undead Command Gallery,40,Sylvan Juggernaut,Ash-Baptized Sylvan Juggernaut,Support Variant 1,30,42,5000,36877,240,1088,80,199,0,0,95,251,0.65,0.77,300,0,Ablative Armor; Rooting Strike; Regrowth,HP x7.38; DMG x4.53; ARM x2.49
SEV-213,Ash-Baptized Incident: Undead Command Gallery,The Lich's Court,Undead Command Gallery,40,Nexus Swarmers,Ash-Baptized Nexus Swarmers,Support Variant 2,26,42,500,5399,40,247,10,29,15,42,20,61,1.2,1.42,15,0,Swarm Mentality; Adaptive Evolution into Nexus Warden,HP x10.80; DMG x6.17; ARM x2.86
SEV-214,Tide-Broken Incident: Cracking Court Bridge,The Lich's Court,Cracking Court Bridge,40,Astral Sovereign,Tide-Broken Astral Sovereign,Primary Variant / Event Anchor,40,42,80000,177319,1650,2862,90,143,200,311,150,251,1.0,1.11,60000,0,Zero-G Combos; Orbital Deflection,HP x2.22; DMG x1.73; ARM x1.59
